날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20170331,0,0,1,0.26,0.29,10028501.00,8533061.00
20170403,0,1,0,0.58,0.87,10086568.00,10086568.00
20170404,0,0,0,0.00,0.87,10086568.00,10086568.00
20170405,2,0,2,0.00,0.87,10086878.00,7102158.00
20170406,1,0,3,0.75,1.63,10162928.00,5607668.00
20170407,1,0,4,0.84,2.49,10248568.00,4101233.00
20170410,0,2,2,-0.06,2.43,10242594.00,7132134.00
20170411,3,1,4,-0.13,2.29,10229106.00,4135761.00
20170412,0,2,2,0.27,2.57,10256930.00,7223930.00
20170413,2,2,2,0.72,3.31,10330968.00,7209188.00
20170414,1,1,2,0.21,3.52,10352263.00,7348278.00
20170417,3,0,5,4.90,8.59,10859178.00,4150198.00
20170418,1,3,3,0.90,9.57,10956897.00,6213782.00
20170419,0,3,0,-0.07,9.49,10949004.00,10949004.00
20170420,6,0,6,-0.55,8.89,10889149.00,1228949.00
20170421,0,1,5,-1.00,7.80,10779880.00,2908270.00
20170424,1,1,5,-1.64,6.03,10603151.00,2896981.00
20170425,0,4,1,0.46,6.52,10651726.00,8999226.00
20170426,3,0,4,0.01,6.53,10652530.00,4286098.00
20170427,1,2,3,-0.24,6.27,10626527.00,5902885.00
20170428,3,1,5,-0.04,6.22,10622022.00,2763836.00
20170502,1,2,4,-0.98,5.18,10517883.00,4268253.00
20170504,2,1,5,1.60,6.86,10686329.00,2675229.00
20170508,1,4,2,-0.10,6.76,10675765.00,8924095.00
20170510,0,2,1,0.07,6.83,10682792.00,9457092.00
20170511,0,1,0,-0.10,6.72,10671582.00,10671582.00
20170512,1,0,1,-0.01,6.70,10669982.00,9114782.00
20170515,2,0,3,0.52,7.25,10725277.00,5960623.00
20170516,0,2,1,-1.46,5.69,10569161.00,9084361.00
20170517,1,1,1,-0.32,5.35,10535284.00,8996164.00
20170518,2,0,3,-0.65,4.66,10466364.00,5876064.00
20170519,0,0,3,-0.18,4.48,10447574.00,5876064.00
20170522,0,1,2,-0.54,3.91,10390639.00,7473649.00
20170523,1,2,1,-0.10,3.80,10380389.00,8818239.00
20170524,2,1,2,0.73,4.56,10456183.00,7312470.00
20170525,3,0,5,-0.56,3.97,10397157.00,2657250.00
20170526,0,1,4,0.07,4.05,10404946.00,4289267.00
20170529,0,1,3,-0.95,3.06,10306162.00,5735192.00
20170530,2,3,2,0.59,3.67,10366562.00,7259582.00
20170531,1,2,1,-0.03,3.63,10363385.00,8823215.00
20170601,0,1,0,0.00,3.63,10363280.00,10363280.00
20170602,0,0,0,0.00,3.63,10363280.00,10363280.00
20170605,0,0,0,0.00,3.63,10363280.00,10363280.00
20170607,0,0,0,0.00,3.63,10363280.00,10363280.00
20170608,0,0,0,0.00,3.63,10363280.00,10363280.00
20170609,1,0,1,-0.01,3.62,10362140.00,8836100.00
20170612,0,0,1,-0.03,3.59,10358900.00,8836100.00
20170613,1,0,2,-0.24,3.34,10334210.00,7310180.00
20170614,1,1,2,0.13,3.48,10348007.00,7324157.00
20170615,2,0,4,1.35,4.88,10487677.00,4262697.00
20170616,0,3,1,0.02,4.89,10489448.00,8967028.00
20170619,1,0,2,-0.64,4.22,10421938.00,7420728.00
20170620,2,1,3,-1.49,2.66,10266221.00,5815881.00
20170621,0,0,3,0.77,3.45,10344761.00,5815881.00
20170622,0,2,1,-0.26,3.18,10317725.00,8895205.00
20170623,4,1,4,0.90,4.10,10410073.00,5615238.00
20170626,0,3,1,0.46,4.58,10458425.00,8948675.00
20170627,2,0,3,0.42,5.03,10502856.00,6534344.00
20170628,1,1,3,-0.40,4.61,10460861.00,6481123.00
20170629,2,1,4,1.40,6.07,10607301.00,4963881.00
20170630,3,3,4,0.11,6.19,10618703.00,4339789.00
20170703,2,2,4,0.60,6.83,10682520.00,4360322.00
20170704,1,0,5,-1.86,4.83,10483320.00,2774822.00
20170705,1,2,4,0.10,4.94,10493607.00,4334387.00
20170706,1,3,2,-0.28,4.65,10464564.00,7381724.00
20170707,1,0,3,0.19,4.84,10483974.00,5841934.00
20170710,1,2,2,-0.07,4.76,10476383.00,7352593.00
20170711,1,1,2,1.21,6.03,10603075.00,7425775.00
20170712,0,1,1,0.35,6.40,10640284.00,9087384.00
20170713,1,0,2,-0.21,6.18,10618294.00,7510888.00
20170714,0,1,1,-0.04,6.14,10614402.00,9020146.00
20170717,0,0,1,-0.26,5.87,10586578.00,9020146.00
20170718,0,1,0,0.58,6.48,10647668.00,10647668.00
20170719,0,0,0,0.00,6.48,10647668.00,10647668.00
20170720,0,0,0,0.00,6.48,10647668.00,10647668.00
20170721,0,0,0,0.00,6.48,10647668.00,10647668.00
20170724,2,0,2,-0.11,6.36,10635998.00,7493828.00
20170725,0,0,2,-0.80,5.50,10550418.00,7493828.00
20170726,4,1,5,-0.05,5.45,10544919.00,2837089.00
20170727,1,2,4,-0.88,4.52,10452431.00,4408261.00
20170728,1,0,5,-2.05,2.38,10238276.00,2857096.00
20170731,1,3,3,-0.21,2.17,10216747.00,5852852.00
20170801,0,3,0,-0.47,1.69,10168877.00,10168877.00
20170802,0,0,0,0.00,1.69,10168877.00,10168877.00
20170803,1,0,1,-0.20,1.49,10148617.00,8723017.00
20170804,2,0,3,0.37,1.86,10186062.00,5712237.00
20170807,0,1,2,0.10,1.97,10196515.00,7283450.00
20170808,0,2,0,-0.16,1.80,10179930.00,10179930.00
20170809,2,0,2,-0.82,0.96,10096117.00,7163712.00
20170810,2,0,4,-0.88,0.08,10007607.00,4176112.00
20170811,0,1,3,-1.20,-1.12,9887606.00,5661953.00
20170814,2,2,3,-0.06,-1.19,9881428.00,5584999.00
20170816,0,3,0,-0.23,-1.42,9858457.00,9858457.00
20170817,2,0,2,-0.14,-1.55,9844722.00,6936262.00
20170818,0,0,2,0.13,-1.42,9857572.00,6936262.00
20170821,0,1,1,-0.04,-1.46,9853659.00,8402549.00
20170822,4,1,4,1.38,-0.11,9989394.00,3999684.00
20170823,1,2,3,-0.73,-0.84,9916096.00,5570438.00
20170824,2,0,5,1.47,0.62,10062135.00,2629760.00
20170825,1,4,2,-0.80,-0.18,9981501.00,7073738.00
20170828,1,1,2,-0.56,-0.74,9926017.00,7088892.00
20170829,0,0,2,0.22,-0.52,9948082.00,7088892.00
20170830,1,2,1,0.73,0.21,10021136.00,8549461.00
20170831,0,0,1,0.09,0.30,10029736.00,8549461.00
20170901,0,1,0,-0.12,0.18,10018019.00,10018019.00
20170904,0,0,0,0.00,0.18,10018019.00,10018019.00
20170905,1,0,1,0.79,0.97,10097294.00,8530669.00
20170906,0,1,0,-0.16,0.81,10080830.00,10080830.00
20170907,2,0,2,1.02,1.83,10183460.00,7089580.00
20170908,0,2,0,-0.40,1.43,10143143.00,10143143.00
20170911,3,0,3,0.08,1.52,10151650.00,5629672.00
20170912,1,0,4,-0.02,1.49,10149375.00,4124167.00
20170913,2,1,5,0.60,2.11,10210604.00,2644650.00
20170914,0,3,2,0.35,2.47,10246539.00,7162659.00
20170915,0,1,1,-0.75,1.70,10169690.00,8723440.00
20170918,2,1,2,0.25,1.95,10194955.00,7140347.00
20170919,0,0,2,-1.16,0.77,10076515.00,7140347.00
20170920,1,0,3,-0.21,0.55,10055427.00,5645147.00
20170921,3,2,4,-1.47,-0.92,9907951.00,4115883.00
20170922,2,1,5,-0.64,-1.55,9844827.00,2654224.00
20170925,1,2,4,-1.51,-3.04,9695946.00,4102340.00
20170926,0,2,2,-0.66,-3.68,9631800.00,6780120.00
20170927,1,1,2,0.24,-3.45,9654753.00,6760684.00
20170928,1,2,1,-0.09,-3.54,9646141.00,8225981.00
20170929,4,0,5,1.35,-2.24,9776259.00,2516017.00
20171010,0,3,2,-0.44,-2.67,9732848.00,6870676.00
20171011,0,1,1,0.11,-2.57,9743135.00,8395175.00
20171012,1,1,1,-0.18,-2.74,9725919.00,8288319.00
20171013,0,0,1,-0.62,-3.34,9666019.00,8288319.00
20171016,1,0,2,-0.35,-3.68,9632019.00,6873169.00
20171017,0,2,0,0.06,-3.62,9637995.00,9637995.00
20171018,1,0,1,-0.08,-3.70,9629895.00,8208345.00
20171019,2,0,3,-0.63,-4.30,9569618.00,6390119.00
20171020,1,1,3,-0.44,-4.73,9527424.00,5378302.00
20171023,0,2,1,-0.16,-4.88,9511936.00,8198106.00
20171024,1,0,2,0.10,-4.79,9521161.00,6789236.00
20171025,1,1,2,0.27,-4.53,9547069.00,6748994.00
20171026,1,1,2,0.04,-4.49,9550641.00,6731436.00
20171027,3,1,4,0.04,-4.45,9554900.00,3836510.00
20171030,1,2,4,0.24,-4.22,9577618.00,4169993.00
20171031,0,2,2,0.28,-3.96,9604290.00,7049040.00
20171101,2,1,3,-0.13,-4.08,9592158.00,5350283.00
20171102,1,1,3,-1.14,-5.17,9482523.00,5285658.00
20171103,2,0,5,1.31,-3.93,9606778.00,2473048.00
20171106,1,3,3,-0.95,-4.85,9515378.00,5314283.00
20171107,0,0,3,-0.03,-4.87,9512768.00,5314283.00
20171108,2,2,3,0.40,-4.50,9550435.00,5263906.00
20171109,0,1,2,0.26,-4.25,9575061.00,6700326.00
20171110,0,1,1,-0.23,-4.47,9553352.00,8134009.00
20171113,0,1,0,0.00,-4.47,9552999.00,9552999.00
20171114,0,0,0,0.00,-4.47,9552999.00,9552999.00
20171115,0,0,0,0.00,-4.47,9552999.00,9552999.00
20171116,1,0,1,0.11,-4.37,9563394.00,8136309.00
20171117,0,0,1,0.79,-3.61,9639129.00,8136309.00
20171120,4,1,4,-0.47,-4.06,9593708.00,3929078.00
20171121,0,0,4,0.02,-4.05,9595303.00,3929078.00
20171122,1,0,5,0.20,-3.85,9614668.00,2510578.00
20171123,1,4,3,0.42,-3.45,9654773.00,5422769.00
20171124,1,2,2,0.34,-3.12,9687956.00,6798676.00
20171127,2,2,2,0.18,-2.94,9705562.00,6817172.00
20171128,4,1,5,-0.42,-3.36,9664342.00,3121882.00
20171129,2,1,7,0.68,-2.70,9730397.00,406961.00
20171130,0,3,5,-1.72,-4.37,9563448.00,3589806.00
20171201,2,4,3,2.24,-2.23,9777421.00,5360102.00
20171204,0,2,1,0.74,-1.50,9849786.00,8238786.00
20171205,0,1,0,0.28,-1.23,9877061.00,9877061.00
20171206,2,0,2,-2.79,-3.98,9601771.00,6950491.00
20171207,3,0,5,-1.49,-5.41,9458831.00,2692365.00
20171208,0,1,4,-1.45,-6.78,9321545.00,4118711.00
20171211,2,2,4,0.91,-5.93,9406735.00,3830440.00
20171212,1,2,3,-0.11,-6.03,9396501.00,5221496.00
20171213,2,2,3,2.07,-4.09,9591285.00,5235835.00
20171214,0,1,2,0.47,-3.64,9636065.00,6757453.00
20171215,2,1,3,-0.22,-3.85,9615300.00,5304378.00
20171218,2,1,4,-1.17,-4.97,9502991.00,3922981.00
20171219,2,1,5,-0.82,-5.75,9424598.00,2571628.00
20171220,1,5,1,0.79,-5.01,9499343.00,8039843.00
20171221,2,0,3,-1.12,-6.07,9392721.00,5220510.00
20171222,1,0,4,1.69,-4.49,9551001.00,3826350.00
20171226,2,2,4,0.11,-4.38,9561569.00,3950883.00
20171227,0,2,2,-0.43,-4.79,9520705.00,6669336.00
20171228,0,0,2,-0.08,-4.87,9513289.00,6669336.00
20180102,2,2,2,1.51,-3.43,9656943.00,6723753.00
20180103,0,2,0,0.41,-3.03,9696646.00,9696646.00
20180104,1,0,1,0.00,-3.03,9696646.00,8260426.00
20180105,5,0,6,1.49,-1.59,9841391.00,1071956.00
20180108,0,3,3,0.31,-1.28,9872041.00,5507181.00
20180109,1,1,3,-0.72,-1.99,9801061.00,5552171.00
20180110,2,3,2,0.26,-1.73,9826857.00,6913607.00
20180111,0,1,1,-0.13,-1.86,9813596.00,8378396.00
20180112,2,1,2,0.23,-1.64,9836463.00,6917442.00
20180115,0,1,1,0.69,-0.96,9904002.00,8468082.00
20180116,0,0,1,-0.21,-1.17,9883158.00,8468082.00
20180117,1,1,1,-0.35,-1.51,9848695.00,8409764.00
20180118,2,0,3,-0.58,-2.08,9791533.00,5511711.00
20180119,1,1,3,-0.91,-2.97,9702610.00,5536354.00
20180122,0,1,2,-0.05,-3.03,9697440.00,6859561.00
20180123,1,1,2,1.49,-1.58,9842016.00,6809281.00
20180124,0,2,0,-0.29,-1.87,9812994.00,9812994.00
20180125,2,0,2,0.29,-1.58,9841689.00,6899244.00
20180126,1,1,2,0.68,-0.91,9909043.00,6940723.00
20180129,0,1,1,0.93,0.01,10001167.00,8443867.00
20180130,0,1,0,-0.05,-0.04,9996271.00,9996271.00
20180131,1,0,1,-0.01,-0.04,9995756.00,8531199.00
20180201,0,1,0,-0.06,-0.11,9989459.00,9989459.00
20180202,0,0,0,0.00,-0.11,9989459.00,9989459.00
20180205,2,0,2,1.56,1.45,10144919.00,7119074.00
20180206,3,0,5,1.70,3.17,10317383.00,2768471.00
20180207,0,4,1,-0.79,2.36,10235568.00,8629068.00
20180208,3,1,3,0.46,2.83,10282770.00,5677580.00
20180209,0,2,1,-1.39,1.40,10139625.00,8671875.00
20180212,1,0,2,1.12,2.53,10253048.00,7169937.00
20180213,3,1,4,-1.46,1.04,10103533.00,4197841.00
20180214,2,0,6,1.58,2.63,10262886.00,2247696.00
20180219,1,3,4,1.60,4.27,10427496.00,5278306.00
20180220,1,3,2,0.16,4.44,10444101.00,8412201.00
20180221,3,1,4,-0.57,3.85,10384633.00,4254008.00
20180222,2,0,6,0.26,4.12,10411908.00,1180108.00
20180223,0,2,4,-0.41,3.69,10369045.00,4247190.00
20180226,2,4,2,0.00,3.69,10369490.00,7723905.00
20180227,5,0,7,-0.36,3.33,10332535.00,82890.00
20180228,0,1,6,-1.23,2.06,10205685.00,1614785.00
20180302,1,2,5,2.76,4.87,10487134.00,2718229.00
20180305,1,5,1,1.50,6.44,10643981.00,9127821.00
20180306,3,0,4,1.71,8.26,10825586.00,4389921.00
20180307,1,2,3,-0.26,7.98,10797568.00,6013303.00
20180308,2,2,3,0.66,8.68,10868436.00,6047690.00
20180309,0,1,2,0.09,8.79,10878541.00,7733161.00
20180312,0,2,0,-0.32,8.44,10843571.00,10843571.00
20180313,1,0,1,0.33,8.79,10878931.00,9233331.00
20180314,0,0,1,0.30,9.12,10911571.00,9233331.00
20180315,1,1,1,-0.26,8.83,10883029.00,9301564.00
20180316,4,0,5,-0.65,8.13,10812714.00,2851174.00
20180319,0,0,5,-2.19,5.76,10575784.00,2851174.00
20180320,1,1,5,0.48,6.27,10626750.00,2783820.00
20180321,0,4,1,0.35,6.64,10664353.00,9092593.00
20180322,4,0,5,4.87,11.84,11183523.00,2790968.00
20180323,1,2,4,-1.91,9.69,10969454.00,4848465.00
20180326,2,0,6,-0.10,9.59,10958820.00,1602895.00
20180327,0,5,1,0.56,10.20,11019931.00,9709787.00
20180328,0,1,0,-0.12,10.07,11006654.00,11006654.00
20180329,2,0,2,0.83,10.98,11097784.00,7751544.00
20180330,1,1,2,-0.13,10.83,11082890.00,7824250.00
20180402,0,0,2,-0.45,10.33,11033410.00,7824250.00
20180403,2,1,3,4.44,15.23,11523393.00,6258143.00
20180404,0,2,1,3.40,19.15,11914622.00,10215422.00
20180405,1,1,1,-0.04,19.10,11909758.00,10139038.00
20180406,3,0,4,0.66,19.89,11988888.00,4840008.00
20180409,2,0,6,-0.37,19.44,11943938.00,1286858.00
20180410,0,2,4,-0.89,18.38,11837602.00,4837342.00
20180411,1,4,1,-0.22,18.12,11811658.00,10078558.00
20180412,1,0,2,-0.40,17.64,11764038.00,8325598.00
20180413,1,0,3,1.57,19.49,11949058.00,6579238.00
20180416,1,2,2,2.52,22.50,12250230.00,8419830.00
20180417,1,1,2,-0.19,22.27,12227223.00,8479083.00
20180418,0,1,1,-0.51,21.65,12165279.00,10292639.00
20180419,3,1,3,0.01,21.67,12166951.00,6781904.00
20180420,3,1,5,3.05,25.38,12537751.00,3269100.00
20180423,1,3,3,0.49,25.99,12599011.00,7199573.00
20180424,2,1,4,0.25,26.30,12630319.00,5091469.00
20180425,2,1,5,-1.32,24.63,12463206.00,3276370.00
20180426,1,1,5,2.58,27.85,12784793.00,3466803.00
20180427,1,2,4,-0.32,27.44,12743828.00,5340934.00
20180430,1,3,2,0.57,28.16,12816372.00,9034372.00
20180502,1,1,2,1.51,30.10,13010041.00,9060586.00
20180503,0,1,1,-0.71,29.17,12917207.00,11068007.00
20180504,0,0,1,-0.84,28.09,12809337.00,11068007.00
20180508,0,1,0,-0.06,28.02,12801745.00,12801745.00
20180509,6,0,6,-0.47,27.42,12741680.00,1412520.00
20180510,0,0,6,3.90,32.38,13238080.00,1412520.00
20180511,0,3,3,0.83,33.48,13348280.00,7353230.00
20180514,0,3,0,0.99,34.80,13480265.00,13480265.00
20180515,0,0,0,0.00,34.80,13480265.00,13480265.00
20180516,0,0,0,0.00,34.80,13480265.00,13480265.00
20180517,3,0,3,2.11,37.65,13764805.00,7489825.00
20180518,1,1,3,1.46,39.66,13965630.00,7745560.00
20180521,0,1,2,-0.62,38.79,13878779.00,9792359.00
20180523,1,1,2,0.13,38.96,13896200.00,9665550.00
20180524,3,1,4,1.63,41.23,14123130.00,5563635.00
20180525,1,1,4,-0.60,40.39,14038510.00,5612720.00
20180528,2,4,2,1.87,43.02,14301514.00,10214124.00
20180529,0,1,1,0.31,43.46,14345805.00,12378710.00
20180530,5,0,6,-1.17,41.78,14178160.00,1744775.00
20180531,0,2,4,-0.61,40.92,14092043.00,5801723.00
20180601,0,0,4,1.44,42.96,14295523.00,5801723.00
20180604,2,4,2,1.45,45.03,14502716.00,10375816.00
20180605,4,0,6,1.58,47.32,14731510.00,1772150.00
20180607,0,5,1,0.27,47.72,14771967.00,12620890.00
20180608,0,0,1,0.30,48.16,14816414.00,12620890.00
20180611,3,1,3,1.42,50.27,15026833.00,8214048.00
20180612,2,3,2,-0.12,50.09,15008967.00,10559122.00
20180614,3,1,4,-0.79,48.91,14890521.00,6283206.00
20180615,2,1,5,1.75,51.51,15150890.00,4128025.00
20180618,1,2,4,0.04,51.57,15156605.00,6489370.00
20180619,0,2,2,0.63,52.52,15252372.00,11000097.00
20180620,2,1,3,1.15,54.27,15427152.00,8755882.00
20180621,0,2,1,-0.01,54.25,15425244.00,13336314.00
20180622,5,0,6,-1.50,51.94,15193639.00,1921149.00
20180625,0,1,5,1.93,54.87,15487157.00,3977797.00
20180626,1,2,4,-1.48,52.57,15257311.00,6421896.00
20180627,2,3,3,-0.57,51.70,15169659.00,8640144.00
20180628,3,0,6,-3.64,46.18,14617674.00,1952019.00
20180629,0,1,5,1.56,48.46,14845558.00,3964938.00
20180702,1,4,2,-2.62,44.57,14456590.00,10570305.00
20180703,1,1,2,1.25,46.38,14637938.00,10283388.00
20180704,0,1,1,-0.26,46.00,14600144.00,12318744.00
20180705,0,1,0,-0.17,45.76,14575517.00,14575517.00
20180706,1,0,1,-0.35,45.25,14524522.00,12413987.00
20180709,1,0,2,-0.02,45.21,14521202.00,10262387.00
20180710,1,0,3,0.02,45.25,14524597.00,8107977.00
20180711,1,2,2,0.03,45.29,14529062.00,10260757.00
20180712,3,0,5,0.51,46.03,14603282.00,3836862.00
20180713,0,3,3,1.93,48.84,14884462.00,9229427.00
20180716,0,3,1,-0.11,48.69,14868542.00,14249162.00
20180717,2,1,2,-0.41,48.08,14808187.00,10465537.00
20180718,1,0,3,-0.13,47.89,14789397.00,8268097.00
20180719,2,0,5,-2.46,44.26,14426052.00,3881621.00
20180720,0,2,3,-0.79,43.12,14312498.00,8063482.00
20180723,1,1,3,-2.68,39.29,13928816.00,8073729.00
20180724,2,2,3,0.52,40.01,14001316.00,7819996.00
20180725,0,1,2,2.12,42.98,14298149.00,9929699.00
20180726,2,1,3,2.03,45.89,14588737.00,7770897.00
20180727,0,2,1,-0.30,45.45,14545233.00,12529393.00
20180730,0,0,1,0.50,46.17,14617473.00,12529393.00
20180731,1,1,1,0.32,46.64,14663683.00,12454463.00
20180801,0,1,0,0.04,46.69,14669236.00,14669236.00
20180802,1,0,1,-0.14,46.49,14648636.00,12493876.00
20180803,1,0,2,1.03,47.99,14799116.00,10320276.00
20180806,1,1,2,-0.21,47.68,14768369.00,10399967.00
20180807,0,1,1,0.05,47.76,14776253.00,12574583.00
20180808,2,0,3,0.21,48.08,14807817.00,8227328.00
20180809,0,2,2,-0.40,47.48,14747930.00,11008217.00
20180810,1,1,2,-0.12,47.30,14729900.00,10452007.00
20180813,1,1,2,0.43,47.94,14793836.00,10519082.00
20180814,2,0,4,1.36,49.94,14994470.00,6132422.00
20180816,2,2,4,1.18,51.72,15171823.00,6059003.00
20180817,0,2,2,-0.65,50.73,15072997.00,10878267.00
20180820,1,1,2,-0.21,50.41,15040904.00,10652394.00
20180821,0,1,1,-0.45,49.73,14973374.00,12799944.00
20180822,0,0,1,0.11,49.90,14990454.00,12799944.00
20180823,3,1,3,-0.53,49.11,14911114.00,8302079.00
20180824,3,0,6,0.10,49.26,14926074.00,1672059.00
20180827,0,2,4,-1.70,46.72,14671637.00,5943402.00
20180828,0,2,2,0.41,47.31,14731448.00,10343518.00
20180829,0,2,0,-0.31,46.85,14685279.00,14685279.00
20180830,0,0,0,0.00,46.85,14685279.00,14685279.00
20180831,3,0,3,0.29,47.28,14728074.00,8174274.00
20180903,0,0,3,0.65,48.23,14823399.00,8174274.00
20180904,1,2,2,0.64,49.18,14917579.00,10436884.00
20180905,2,2,2,-0.27,48.77,14876835.00,10478190.00
20180906,4,0,6,-0.23,48.43,14842655.00,1653410.00
20180907,0,3,3,-0.54,47.62,14762011.00,8179806.00
20180910,0,2,1,0.42,48.24,14823921.00,12569346.00
20180911,0,1,0,-0.07,48.14,14814257.00,14814257.00
20180912,0,0,0,0.00,48.14,14814257.00,14814257.00
20180913,4,0,4,1.07,49.73,14973067.00,6071392.00
20180914,2,2,4,-0.10,49.58,14958373.00,6090603.00
20180917,0,1,3,-0.87,48.28,14827727.00,8418327.00
20180918,3,2,4,0.91,49.63,14963291.00,5985496.00
20180919,2,1,5,-4.32,43.17,14317114.00,3811049.00
20180920,1,0,6,-0.88,41.91,14190899.00,1686809.00
20180921,0,3,3,0.90,43.18,14317921.00,7795311.00
20180927,0,3,0,0.55,43.96,14396373.00,14396373.00
20180928,4,0,4,0.04,44.02,14401798.00,5885423.00
20181001,2,0,6,0.25,44.37,14437178.00,1613473.00
20181002,0,1,5,-1.01,42.92,14291914.00,3674529.00
20181004,1,3,3,0.00,42.93,14292562.00,7935587.00
20181005,2,3,2,-1.51,40.77,14077158.00,9970843.00
20181008,2,0,4,0.34,41.25,14125423.00,5856148.00
20181010,2,0,6,-2.05,38.35,13835398.00,1665028.00
20181011,0,2,4,-3.89,32.97,13297209.00,5364249.00
20181012,2,2,4,3.82,38.05,13805402.00,5292352.00
20181015,0,3,1,0.50,38.75,13874844.00,11685414.00
20181016,0,0,1,0.23,39.07,13906974.00,11685414.00
20181017,0,1,0,-0.36,38.56,13856424.00,13856424.00
20181018,1,0,1,0.82,39.70,13969614.00,11802834.00
20181019,0,0,1,0.81,40.83,14082804.00,11802834.00
20181022,0,1,0,0.05,40.89,14089259.00,14089259.00
20181023,1,0,1,-0.30,40.47,14046539.00,12017369.00
20181024,2,0,3,-0.72,39.46,13945569.00,7857369.00
20181025,0,1,2,-0.76,38.39,13838894.00,9958754.00
20181026,2,2,2,0.72,39.38,13937953.00,11865793.00
20181029,1,0,3,-1.00,37.99,13798793.00,9796713.00
20181030,1,2,2,2.50,41.44,14143509.00,9876971.00
20181031,0,2,0,0.38,41.98,14197735.00,14197735.00
20181101,0,0,0,0.00,41.98,14197735.00,14197735.00
20181102,0,0,0,0.00,41.98,14197735.00,14197735.00
20181105,1,0,1,-0.02,41.95,14194925.00,12091640.00
20181106,0,0,1,0.06,42.03,14203355.00,12091640.00
20181107,0,0,1,0.23,42.36,14235670.00,12091640.00
20181108,0,1,0,-0.33,41.89,14188679.00,14188679.00
