날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20190426,0,3,3,-0.85,113.53,21353358.00,14280398.00
20190429,0,1,2,-0.09,113.34,21334262.00,16716437.00
20190430,6,1,7,-0.05,113.24,21324433.00,4094743.00
20190502,1,1,7,-0.14,112.94,21294047.00,4086117.00
20190503,1,1,7,0.42,113.84,21383922.00,4128127.00
20190507,1,6,2,-1.95,109.67,20966590.00,16352345.00
20190508,0,0,2,2.31,114.52,21451780.00,16352345.00
20190509,0,0,2,1.09,116.85,21685390.00,16352345.00
20190510,0,1,1,-0.28,116.24,21624103.00,19549618.00
20190513,0,0,1,0.00,116.24,21624103.00,19549618.00
20190514,0,0,1,0.00,116.24,21624103.00,19549618.00
20190515,0,0,1,0.00,116.24,21624103.00,19549618.00
20190516,0,0,1,0.00,116.24,21624103.00,19549618.00
20190517,0,0,1,0.00,116.24,21624103.00,19549618.00
20190520,0,0,1,0.00,116.24,21624103.00,19549618.00
