날짜,매수 종목수,매도 종목수,남은 종목수,일일수익률,누적수익률,총자산,남은 현금
20190107,1,7,1,0.05,272.09,37208992.00,32741442.00
20190108,5,1,5,1.45,277.47,37747016.00,15134761.00
20190109,3,5,3,0.80,280.49,38048640.00,24202005.00
20190110,3,3,3,0.64,282.92,38292113.00,24412298.00
20190111,5,3,5,0.65,285.41,38540858.00,16194883.00
20190114,0,5,0,0.23,286.31,38630544.00,38630544.00
20190115,3,0,3,0.16,286.92,38691624.00,24894284.00
20190116,2,3,2,0.76,289.86,38985934.00,29630465.00
20190117,6,3,5,2.19,298.41,39840620.00,16750854.00
20190118,2,5,2,0.32,299.69,39968974.00,30399744.00
20190121,4,2,4,1.72,306.55,40655398.00,21127218.00
20190122,4,4,4,-0.92,302.81,40280526.00,21395846.00
20190123,4,4,4,0.67,305.49,40548733.00,21077273.00
20190124,2,4,2,0.03,305.59,40559289.00,30960329.00
20190125,3,2,3,0.45,307.42,40742475.00,26179475.00
20190128,1,3,1,-0.43,305.66,40565765.00,35963895.00
20190129,6,1,6,-0.06,305.40,40540180.00,11666240.00
20190130,2,6,2,-0.66,302.74,40274255.00,30769365.00
20190131,5,2,5,-0.02,302.68,40267618.00,16337043.00
20190201,2,5,2,-2.11,294.20,39419580.00,30164715.00
20190207,2,2,2,-0.20,293.40,39339807.00,29711717.00
20190208,5,1,6,0.20,294.19,39418848.00,11189148.00
20190211,1,6,1,-0.21,293.37,39337219.00,34700379.00
20190212,5,1,5,1.20,298.10,39810302.00,15966642.00
20190213,2,5,2,0.04,298.27,39827317.00,30324952.00
20190214,4,2,4,0.48,300.20,40019558.00,21043763.00
20190215,4,3,5,-0.45,298.39,39839417.00,16176402.00
20190218,0,5,0,-0.08,298.07,39806549.00,39806549.00
20190219,8,0,8,0.88,301.57,40157349.00,2052229.00
20190220,0,7,1,-0.29,300.43,40042581.00,35503071.00
20190221,6,1,6,0.64,302.98,40298307.00,11511962.00
20190222,2,6,2,-0.76,299.90,39990386.00,30562156.00
20190225,4,3,3,2.04,308.08,40808041.00,26380791.00
20190226,4,4,3,0.79,311.30,41129709.00,26760134.00
20190227,5,4,4,0.87,314.86,41485949.00,22027324.00
20190228,3,7,0,-2.54,304.33,40432743.00,40432743.00
20190304,0,0,0,0.00,304.33,40432743.00,40432743.00
20190305,5,0,5,1.00,308.35,40835138.00,21201998.00
20190306,4,5,4,1.88,316.02,41602422.00,21486492.00
20190307,3,3,4,-0.58,313.62,41361766.00,21686876.00
20190308,3,4,3,1.12,318.25,41825381.00,26563016.00
20190311,5,3,5,1.95,326.39,42639249.00,17437716.00
20190312,2,5,2,-1.07,321.82,42182493.00,31966593.00
20190313,3,3,2,2.27,331.41,43141440.00,32635415.00
20190314,4,2,4,0.67,334.30,43430037.00,22669297.00
20190315,3,4,3,-0.37,332.68,43267907.00,27995657.00
20190318,2,3,2,0.86,336.40,43639552.00,33068852.00
20190319,3,2,3,0.59,338.95,43895361.00,28122461.00
20190320,3,2,4,-1.15,333.91,43390850.00,23016900.00
20190321,3,5,2,0.92,337.91,43791250.00,33619000.00
20190322,0,2,0,0.01,337.96,43796242.00,43796242.00
20190325,7,0,7,-0.02,337.89,43788932.00,7528882.00
20190326,0,7,0,0.27,339.09,43909058.00,43909058.00
20190327,8,1,7,2.61,350.56,45056426.00,7981566.00
20190328,1,7,1,-0.76,347.15,44714712.00,39548632.00
20190329,3,1,3,0.97,351.50,45149535.00,28786385.00
20190401,1,3,1,0.57,354.07,45407465.00,39816215.00
20190402,6,1,6,1.17,359.41,45940760.00,23396345.00
20190403,3,6,3,-0.36,357.74,45774045.00,29584115.00
20190404,3,4,2,2.34,368.45,46844589.00,35836324.00
20190405,3,2,3,-0.15,367.75,46774569.00,30188964.00
20190408,3,3,3,0.10,368.21,46820855.00,30122110.00
20190409,3,3,3,-0.01,368.18,46817782.00,30107432.00
20190410,4,3,4,0.60,370.96,47096389.00,24444369.00
20190411,4,3,5,-0.54,368.40,46840458.00,19070083.00
20190412,1,5,1,-0.15,367.71,46770795.00,41362795.00
20190415,3,1,3,0.21,368.70,46869733.00,30253753.00
20190416,2,3,2,0.64,371.71,47170982.00,35659222.00
20190417,5,2,5,0.20,372.65,47265390.00,19061845.00
20190418,3,6,2,-0.96,368.13,46813208.00,35249633.00
20190419,0,1,1,-0.65,365.09,46508981.00,40687231.00
20190422,3,2,2,1.64,372.74,47273723.00,35952238.00
20190423,5,4,3,3.38,388.73,48872888.00,31742733.00
20190424,5,2,6,-1.38,381.99,48198759.00,14322299.00
20190425,2,7,1,-1.58,374.39,47439162.00,41974362.00
20190426,4,1,4,0.26,375.64,47564422.00,24954120.00
20190429,0,4,0,0.51,378.08,47807772.00,47807772.00
20190430,7,0,7,0.40,379.97,47996792.00,8069527.00
20190502,1,8,0,1.73,388.27,48826768.00,48826768.00
20190503,8,1,7,0.58,391.11,49110878.00,8950448.00
20190507,1,6,2,-1.15,385.48,48548352.00,37400842.00
20190508,5,3,4,0.86,389.67,48967221.00,25759376.00
20190509,4,5,3,3.07,404.71,50470598.00,32943143.00
20190510,0,3,0,-0.88,400.27,50026517.00,50026517.00
20190513,0,0,0,0.00,400.27,50026517.00,50026517.00
20190514,0,0,0,0.00,400.27,50026517.00,50026517.00
20190515,4,0,4,0.73,403.91,50391487.00,26280547.00
20190516,4,4,4,-0.07,403.58,50357686.00,25984786.00
20190517,2,4,2,0.43,405.74,50574075.00,38565675.00
20190520,4,2,4,0.81,409.84,50983700.00,26562750.00
20190521,3,4,3,-0.31,408.27,50826624.00,32715024.00
20190522,2,3,2,1.67,416.74,51673611.00,39788611.00
20190523,4,3,3,0.09,417.18,51717658.00,33847598.00
20190524,2,2,3,-0.93,412.39,51238801.00,32968793.00
20190527,2,4,1,2.45,424.93,52492984.00,46279984.00
20190528,3,1,3,0.21,426.01,52600757.00,35566177.00
20190529,5,3,5,-0.39,423.96,52395619.00,21344409.00
20190530,2,5,3,-1.56,415.79,51579194.00,33551714.00
20190531,4,4,3,-2.13,404.81,50481198.00,32665108.00
20190603,2,3,3,-0.23,403.67,50366628.00,37061578.00
20190604,2,5,1,2.60,416.74,51674215.00,51412395.00
20190605,4,2,3,-1.54,408.77,50877371.00,32866006.00
20190607,2,3,2,0.11,409.33,50933338.00,38782888.00
20190610,4,2,4,-0.73,405.62,50562351.00,26779001.00
20190611,4,5,3,2.92,420.39,52038968.00,33307468.00
20190612,4,3,4,0.00,420.36,52036396.00,27211246.00
20190613,3,4,3,-0.29,418.88,51887571.00,33449516.00
20190614,4,3,4,-0.19,417.89,51788570.00,27490670.00
20190617,4,5,3,0.58,420.87,52086653.00,33942093.00
20190618,5,4,4,-2.00,410.47,51047351.00,26947381.00
20190619,4,4,4,3.14,426.50,52649933.00,27292208.00
20190620,2,3,3,-0.49,423.94,52393715.00,33927535.00
20190621,4,3,4,-1.50,416.07,51606762.00,27478352.00
20190624,2,4,2,-0.17,415.19,51518643.00,39207743.00
20190625,5,3,5,1.63,423.58,52358026.00,27587071.00
20190626,3,5,3,1.71,432.55,53255319.00,34142689.00
20190627,4,4,3,-0.89,427.80,52780455.00,34015915.00
20190628,0,3,0,0.26,429.20,52920228.00,52920228.00
20190701,0,0,0,0.00,429.20,52920228.00,52920228.00
20190702,2,0,2,0.42,431.40,53140473.00,40369603.00
20190703,6,4,4,-0.08,430.97,53097038.00,28043813.00
20190704,2,4,2,0.52,433.72,53371844.00,40479624.00
20190705,4,2,5,0.16,434.55,53454592.00,22314842.00
20190708,3,5,4,-1.68,425.59,52558925.00,29119085.00
20190709,0,4,1,-0.23,424.36,52435651.00,52223651.00
20190710,0,1,0,0.00,424.35,52435321.00,52435321.00
20190711,5,1,4,0.68,427.90,52790274.00,28175294.00
20190712,4,3,5,0.12,428.55,52855125.00,21574175.00
20190715,1,5,2,-0.54,425.72,52572211.00,43422361.00
20190716,1,2,1,0.02,425.81,52581185.00,46512185.00
20190717,5,1,5,-0.61,422.59,52259252.00,21430862.00
20190718,3,5,4,-1.86,412.88,51287536.00,31950026.00
20190719,4,4,4,-0.04,412.66,51266420.00,26911000.00
20190722,3,5,2,-0.88,408.16,50816044.00,38570214.00
20190723,4,3,3,-0.16,407.34,50733974.00,37727504.00
20190724,2,4,1,0.92,412.00,51199716.00,45396816.00
20190725,1,1,1,-0.19,411.01,51101218.00,45111918.00
20190726,6,2,5,1.82,420.31,52031132.00,22738362.00
20190729,2,5,2,-0.77,416.28,51628181.00,39691471.00
20190730,0,2,0,0.35,418.11,51810812.00,51810812.00
20190731,0,0,0,0.00,418.11,51810812.00,51810812.00
20190801,3,1,2,-0.47,415.68,51568103.00,38999663.00
20190802,5,3,4,2.99,431.11,53110726.00,33282506.00
20190805,1,4,1,1.32,438.12,53811723.00,47701983.00
20190806,0,1,0,-0.53,435.25,53525033.00,53525033.00
20190807,0,0,0,0.00,435.25,53525033.00,53525033.00
20190808,0,0,0,0.00,435.25,53525033.00,53525033.00
20190809,1,1,0,1.25,441.93,54192769.00,54192769.00
20190812,4,0,4,-0.17,441.00,54099769.00,28481779.00
20190813,2,5,1,-1.47,433.06,53306161.00,46907761.00
20190814,6,3,4,-0.19,432.04,53204419.00,27212479.00
20190816,4,3,5,-1.70,422.99,52299302.00,20996942.00
