,朝楼,YearMonth,老老荐劳伏_714157,老老荐劳伏_714207,老老荐劳伏_714243,老老荐劳伏_Opt,穿利荐劳伏,弥绊穿利,DD,MDD
0,20170102,201701,0.0085,0.023799999999999998,0.0353,0.022510799999999997,1.0225108,1.0225108,0.0,0.0
1,20170103,201701,-0.0019,0.0044,0.0075,0.0033300000000000005,1.0259157609640002,1.0259157609640002,0.0,0.0
2,20170104,201701,0.0097,-0.0091,-0.0022,-0.0005328000000000006,1.0253691530465585,1.0259157609640002,-0.0005327999999999999,-0.0005327999999999999
3,20170105,201701,0.009300000000000001,0.008,0.0098,0.0090243,1.0346223918943966,1.0346223918943966,0.0,-0.0005327999999999999
4,20170106,201701,0.0064,0.0023,-0.0045000000000000005,0.0013985999999999998,1.0360694147717,1.0360694147717,0.0,-0.0005327999999999999
5,20170109,201701,0.0068000000000000005,0.0053,0.0055000000000000005,0.005860800000000001,1.042141610397794,1.042141610397794,0.0,-0.0005327999999999999
6,20170110,201701,0.0013,0.0073,0.0031,0.0038961000000000004,1.0462018983260648,1.0462018983260648,0.0,-0.0005327999999999999
7,20170111,201701,0.0027,-0.0029,0.0068000000000000005,0.0021978,1.048501240858206,1.048501240858206,0.0,-0.0005327999999999999
8,20170112,201701,0.0051,0.009899999999999999,0.0004,0.0051282,1.053878164921575,1.053878164921575,0.0,-0.0005327999999999999
9,20170113,201701,0.0083,-0.0022,0.0078000000000000005,0.0046286999999999995,1.0587562507835475,1.0587562507835475,0.0,-0.0005327999999999999
10,20170116,201701,-0.018500000000000003,0.0055000000000000005,0.0002,-0.004262400000000001,1.0542434081402077,1.0587562507835475,-0.0042623999999999995,-0.0042623999999999995
11,20170117,201701,0.0108,-0.0033,0.009300000000000001,0.005594400000000001,1.0601412674627073,1.0601412674627073,0.0,-0.0042623999999999995
12,20170118,201701,-0.0127,-0.0001,-0.006999999999999999,-0.0065934,1.0531513320298187,1.0601412674627073,-0.0065933999999999715,-0.0065933999999999715
13,20170119,201701,-0.0024,0.0154,0.0027,0.0052281,1.058657312508804,1.0601412674627073,-0.001399770954539914,-0.0065933999999999715
14,20170120,201701,0.0006,0.0028000000000000004,-0.0069,-0.0011654999999999999,1.0574234474110749,1.0601412674627073,-0.0025636395214924113,-0.0065933999999999715
15,20170123,201701,-0.0068000000000000005,-0.0069,-0.0009,-0.0048618,1.0522824660944516,1.0601412674627073,-0.0074129756188668905,-0.0074129756188668905
16,20170124,201701,-0.0215,-0.0002,-0.0259,-0.0158508,1.0356029471808816,1.0601412674627073,-0.023146274024927416,-0.023146274024927416
17,20170125,201701,-0.0001,0.010700000000000001,0.0072,0.005927400000000001,1.0417413800900017,1.0601412674627073,-0.017356071249582605,-0.023146274024927416
18,20170126,201701,0.010700000000000001,0.0049,0.0101,0.0085581,1.05065670699495,1.0601412674627073,-0.008946506242943686,-0.023146274024927416
19,20170131,201701,0.0189,0.0199,0.0104,0.0163836,1.0678702462196723,1.0678702462196723,0.0,-0.023146274024927416
20,20170201,201702,0.0027,0.004,0.0034999999999999996,0.003941859000000001,1.0720796401605655,1.0720796401605655,0.0,-0.023146274024927416
21,20170202,201702,-0.0034999999999999996,-0.008199999999999999,-0.0029,-0.007983861,1.0635203053325935,1.0720796401605655,-0.007983861000000037,-0.023146274024927416
22,20170203,201702,0.0092,0.0154,0.0101,0.015117756000000001,1.0795983458096572,1.0795983458096572,0.0,-0.023146274024927416
23,20170206,201702,0.008,-0.0012,-0.005699999999999999,-0.0008022059999999999,1.0787322855390586,1.0795983458096572,-0.0008022059999999165,-0.023146274024927416
24,20170207,201702,0.0045000000000000005,-0.0007000000000000001,0.002,-0.00046624600000000013,1.0782293309258553,1.0795983458096572,-0.0012680779746612192,-0.023146274024927416
25,20170208,201702,-0.020499999999999997,0.0022,-0.0043,0.0011885610000000003,1.0795108722576499,1.0795983458096572,-8.102416268684909e-05,-0.023146274024927416
26,20170209,201702,0.0115,0.0212,0.0031,0.020741751000000003,1.101901817971811,1.101901817971811,0.0,-0.023146274024927416
27,20170210,201702,-0.0026,-0.009399999999999999,-0.0108,-0.009102704,1.0918715318857517,1.101901817971811,-0.009102704000000017,-0.023146274024927416
28,20170213,201702,0.005699999999999999,0.0064,0.005,0.006366771,1.0988232278906873,1.101901817971811,-0.0027938878318489735,-0.023146274024927416
29,20170214,201702,0.0199,0.028399999999999998,0.018799999999999997,0.028009085,1.1296002610806521,1.1296002610806521,0.0,-0.023146274024927416
30,20170215,201702,0.0076,0.0138,0.0084,0.013517586,1.1448697297554324,1.1448697297554324,0.0,-0.023146274024927416
31,20170216,201702,-0.0074,0.0043,0.008199999999999999,0.003791011,1.1492099434945022,1.1492099434945022,0.0,-0.023146274024927416
32,20170217,201702,-0.0016,-0.0101,-0.008199999999999999,-0.009722175,1.1380371233121085,1.1492099434945022,-0.009722175000000055,-0.023146274024927416
33,20170220,201702,0.0084,0.0105,-0.0024,0.010385523,1.1498562340311203,1.1498562340311203,0.0,-0.023146274024927416
34,20170221,201702,-0.0024,0.0075,0.0086,0.007065577,1.1579806317915973,1.1579806317915973,0.0,-0.023146274024927416
35,20170222,201702,0.008199999999999999,0.0191,0.0055000000000000005,0.018596517000000003,1.1795150382963804,1.1795150382963804,0.0,-0.023146274024927416
36,20170223,201702,0.002,0.0027,0.0032,0.002670001,1.1826643446281468,1.1826643446281468,0.0,-0.023146274024927416
37,20170224,201702,-0.0032,-0.0025,0.0008,-0.002525239,1.1796778345011825,1.1826643446281468,-0.0025252389999999014,-0.023146274024927416
38,20170227,201702,-0.0006,-0.0078000000000000005,-0.0028000000000000004,-0.007474196000000001,1.1708606911492652,1.1826643446281468,-0.009980560868766974,-0.023146274024927416
39,20170228,201702,-0.0001,0.0046,-0.0029,0.004380121,1.1759892026506427,1.1826643446281468,-0.005644155933020034,-0.023146274024927416
40,20170302,201703,0.0014000000000000002,0.0074,0.015,0.00308098,1.1796124018642253,1.1826643446281468,-0.00258056546456642,-0.023146274024927416
41,20170303,201703,0.018000000000000002,-0.0017000000000000001,0.0031,0.012531363000000002,1.1943945530712876,1.1943945530712876,0.0,-0.023146274024927416
